timestamp,src_ip,dst_ip,src_port,dst_port,flags,flag_type,length
1257388876730585,172.28.10.68,115.240.12.124,46414,80,2,SYN,74
1257388876730914,115.240.12.124,172.28.10.68,80,46414,18,SYN+ACK,74
1257388876731094,172.28.10.68,115.240.12.124,46414,80,16,ACK,66
1257388876731099,172.28.10.68,115.240.12.124,46414,80,24,PSH+ACK,99
1257388876731407,115.240.12.124,172.28.10.68,80,46414,16,ACK,66
1257388876732167,115.240.12.124,172.28.10.68,80,46414,24,PSH+ACK,554
1257388876732168,115.240.12.124,172.28.10.68,80,46414,17,FIN+ACK,66
1257388876732355,172.28.10.68,115.240.12.124,46414,80,16,ACK,66
1257388876732414,172.28.10.68,28.133.133.90,54588,80,2,SYN,74
1257388876737607,28.133.133.90,172.28.10.68,80,54588,18,SYN+ACK,74
1257388876737787,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876737791,172.28.10.68,28.133.133.90,54588,80,24,PSH+ACK,88
1257388876738042,28.133.133.90,172.28.10.68,80,54588,16,ACK,66
1257388876738434,28.133.133.90,172.28.10.68,80,54588,24,PSH+ACK,132
1257388876738587,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876738594,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876738837,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876738989,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739001,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739259,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876739262,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876739264,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739277,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739544,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876739547,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876739685,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739697,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739734,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739760,28.133.133.90,172.28.10.68,80,54588,24,PSH+ACK,1514
1257388876739973,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739986,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876739993,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876739997,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876739998,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876739998,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876740010,28.133.133.90,172.28.10.68,80,54588,16,ACK,1514
1257388876740020,28.133.133.90,172.28.10.68,80,54588,25,ACK+FIN+PSH,1126
1257388876740027,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876740311,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876740315,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876740318,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876740321,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
1257388876741516,172.28.10.68,115.240.12.124,46414,80,17,FIN+ACK,66
1257388876741793,115.240.12.124,172.28.10.68,80,46414,16,ACK,66
1257388876776875,172.28.10.68,28.133.133.90,54588,80,16,ACK,66
